id_ban_position,id_ban_adresse,cle_interop,id_ban_group,id_fantoir,numero,suffixe,nom_voie,code_postal,nom_commune,code_insee,nom_complementaire,x,y,lon,lat,typ_loc,source,date_der_maj
ban-position-1702dac68711452fa9914c561d2b3507,ban-housenumber-98d641cabe194d37adf023d69468485d,40270_0510_1487,ban-group-1163f9d0b793499392eb89158bdfeda3,402700510,1487,,Route de Vielle,40320,Saint-Loubouer,40270,,423821.528049905,6291837.19855225,-0.42470600000000003,43.671662,entrance,ign,2018-10-20
ban-position-d564fb6ea7184d42b9a2ad474aae2c1a,ban-housenumber-6ee79801423a4e89a45e0b01388d264f,40230_0890_596,ban-group-8af4b1ea21e24f0584b86076e8e4e46a,402300890,596,,Rue de Petche,40465,Pontonx-sur-l'Adour,40230,,383908.581513425,6307838.24905883,-0.928741,43.798774,segment,ign,2018-10-20
ban-position-6553f858a85d4d9c98c640f4da2a7f4c,ban-housenumber-cc968f6d4f7c40adbc35741c60f01c66,40164_B012_28,ban-group-186eb07025d04834a8c9591db96d3307,40164B012,28,,le Bourg,40120,Retjons,40164,,436327.308961846,6339272.08755158,-0.29433899999999996,44.102942999999996,area,ign,2019-02-14
ban-position-838bc0dbc023499c9b87fbf9cde76176,ban-housenumber-3b8a45fb006c4448aa016dc7aa89bc38,40031_0190_201,ban-group-b77a4888ed12405485fe338fc3d83798,400310190,201,,CHEMIN LARRIBERE,40400,Bégaar,40031,,391798.098552353,6308906.97717429,-0.8314809999999999,43.811867,parcel,dgfip,2018-10-20
ban-position-5141faab33d040b988088732bdf74305,ban-housenumber-afb41c749c724b1bab00bd2202cbe30b,40036_0425_1961,ban-group-805d0e8f8d8342328f2ba22fd5764100,400360425,1961,,Route d'Orx,40230,Bénesse-Maremne,40036,,349079.188669794,6289911.42475422,-1.3485479999999999,43.621265,entrance,ign,2018-10-20
ban-position-da184211e24b4a52b5c5c9a371120b98,ban-housenumber-b3f30d25abd24f7ea6ae72737d4747eb,40076_0045_3151,ban-group-f359562900b345c9b13013cd4ae88987,400760045,3151,,Route de Goudosse,40500,Cauna,40076,,405216.939270094,6304048.11870614,-0.662107,43.773920000000004,entrance,ign,2018-10-20
ban-position-77add7345a074252843b90747234aa96,ban-housenumber-02741b5824184053b2c5157cc093606e,40180_0195_95,ban-group-d80ece05170c48a098dee2d46499b1a8,401800195,95,,Impasse du Goua,40400,Meilhan,40180,,402467.09039272397,6313924.75261657,-0.701967,43.861549,segment,ign,2018-10-20
ban-position-f3d98f204df8470d81145bb5a7e35b88,ban-housenumber-5582b3dce32a48bdb1173dc535abcae4,40246_0285_148,ban-group-89a78d105e0245579d35792048e4719e,402460285,148,,Rue des Oiseleurs,40630,Sabres,40246,,400537.470297146,6345758.81126484,-0.74471,44.146916,parcel,dgfip,2018-10-20
ban-position-da824e283eb044e38390068801edbfa9,ban-housenumber-485eebb6b55b442dadb363265c0bc653,40046_1072_96,ban-group-db4bad6b490442d184cc82925efde29c,400461072,96,,PLACE DE LILY,40600,Biscarrosse,40046,,367977.43338317,6374451.1934037,-1.17008,44.390176000000004,parcel,dgfip,2018-10-20
ban-position-5b55cd0a7be04db7822b4db918f0b390,ban-housenumber-39a0b93b96484bcbbcf829f7cc8f337a,,ban-group-2e6e3eebf48f4d748f9c5b17f66169b5,,232,,RUE DU BEAUSOLEIL,40230,Bénesse-Maremne,40036,,347506.230034539,6291479.17959409,-1.369074,43.634569,area,ign,2018-10-20
ban-position-ec612e76148e443ebe34ceb86d44d51c,ban-housenumber-61bf1e6317c14008b6642d704d8ce59f,40228_0095_281,ban-group-9845b9e06f7e495287d3080982b3dda6,402280095,281,,RTE DE LA CHALOSSE,40360,Pomarez,40228,,390800.82884965703,6288911.41020197,-0.8318059999999999,43.631716,parcel,dgfip,2018-10-20
ban-position-fa9885aabf1148eea992323d1032d99d,ban-housenumber-ba2ab07c9712432e89663c941c70203a,40309_0395_249,ban-group-a588a8b1dc564eb29811c2e8d0695f1e,403090395,249,,Chemin du Tuc de la Rose,40250,Souprosse,40309,,403452.34834186203,6303799.630092,-0.6838529999999999,43.770948,parcel,dgfip,2018-10-20
ban-position-9c634b52246649cd9e61ab74b869cedf,ban-housenumber-3c446e308bc14727b71fd9603b97c08d,40252_0260_2373,ban-group-fcb7e1238d224388ae803c9da79417b8,402520260,2373,,ROUTE D HAGETMAU,40700,Sainte-Colombe,40252,,411161.227543798,6293040.71755257,-0.582164,43.677428000000006,entrance,ign,2018-10-20
ban-position-10dc900953b946f5b0bdee391beb0e37,ban-housenumber-6e08d32e45eb45a4baa1294a7c261e9a,40267_A001_3,ban-group-a49a698b722b41128473315428b265cd,40267A001,3,,Quartier de la Croix,40240,Saint-Justin,40267,,440592.069593925,6325197.10478834,-0.233917,43.977961,area,ign,2019-02-17
ban-position-524d738b459f430f8864f779a401f90e,ban-housenumber-80f8c8eb442a4d2bbb86b5757d057852,40094_0430_2,ban-group-412a1d172d7b4714a0fc9d1c7b0c19ae,400940430,2,,Chemin de Onesse,40210,Escource,40094,,379480.590988802,6346412.80538699,-1.0079989999999999,44.143495,segment,ign,2018-10-20
ban-position-5bfe1414fff2423d9e05e73fcb0c7870,ban-housenumber-c587271ecda84b43b157b847020ea372,40102_0380_287,ban-group-3fee53937263450ba2c0dd7201ba3cb7,401020380,287,,Rue des Ecoles,40310,Gabarret,40102,,460415.164712258,6325468.20820791,0.012835,43.987425,entrance,ign,2018-10-20
ban-position-85565c96394a43d286e83a40d3e11f8a,ban-housenumber-5d578155a90e40d28996f7d08ac5fb3f,40331_0009_198,ban-group-e1dfe130fa674a8f9d507b6a805441a1,403310009,198,,Rue de la Birole,40190,Villeneuve-de-Marsan,40331,,434343.07907980104,6316301.017808401,-0.307088,43.89564,parcel,dgfip,2018-10-20
ban-position-b424891eeaa24bf6a15dd1808626574b,ban-housenumber-45116e680afb40efa019ccc88a36018d,40006_0250_2743,ban-group-95d48d05bcab4b1a9376e53c173a9b7c,400060250,2743,,ROUTE DU QUARTIER D OUEST,40110,Arengosse,40006,,394915.985202946,6333709.04711447,-0.8076369999999999,44.036169,entrance,ign,2019-11-03
ban-position-a227df6084054204b2a48e33de3545b1,ban-housenumber-9d46141b68cc4614862859df19943060,40088_1020_10,ban-group-bd002d5ea3eb4747b4d291fb4af41671,400881020,10,,Rue Jean Navarre,40100,Dax,40088,,372167.19865963,6296961.90123761,-1.0674649999999999,43.695681,entrance,ign,2018-10-20
ban-position-f98c06ec0e1542cea875d591daf0d6b5,ban-housenumber-21347110fab648adbf23f56c573b027a,40272_0560_185,ban-group-5128e8a4cb9e402e83667d05f4830829,402720560,185,,ROUTE DE SOULE,40390,Saint-Martin-de-Hinx,40272,,354672.090391246,6285743.68030942,-1.276584,43.586568,parcel,dgfip,2018-10-20
ban-position-077eed9139b144128b1058091d3afb62,ban-housenumber-4547819a8bcf48c699bc5fef50461fcc,40110_0109_277,ban-group-94cf4a0a5e044a6fb4d77df71fd267d9,401100109,277,,CHEMIN DE PICHOTS,40320,Geaune,40110,,428509.08647959994,6286871.63861153,-0.364028,43.628836,entrance,ign,2018-10-20
ban-position-f58349a5c9fb4803900ec6aaf9489077,ban-housenumber-cb2b463a74ee449aab6570ad849f67f8,40046_0080_167,ban-group-bf1c614dad7d4ed79e9279bf86a5c549,400460080,167,,BOULEVARD D ARCACHON,40600,Biscarrosse,40046,,361743.514054943,6380582.48957416,-1.252369,44.442299,entrance,ign,2018-10-20
ban-position-2fef549fef53481899a5da2c7a3c28cb,ban-housenumber-6c34a15fadb245fda4b20f2100a47704,40065_1645_47,ban-group-12e6ae78183948f68bd0a1ef37bf9e5e,400651645,47,,Rue du Général de Gaulle,40130,Capbreton,40065,,342483.750522111,6292528.6322109,-1.431926,43.64148,parcel,dgfip,2018-10-20
ban-position-1f8f7796f69146ea8259327978623f01,ban-housenumber-41d51e587d164e9f9a0d1125cb398f79,40133_0270_16,ban-group-99966151f5834f93bb2339c44e38b8b2,401330270,16,,Rue des Mimosas,40530,Labenne,40133,,341876.00697856897,6288606.4770028,-1.436715,43.605938,parcel,dgfip,2018-10-20
ban-position-d152fcde06ba4ac3b4401dbc9a3ff68a,ban-housenumber-e107d92b9a5b43a7a905e5149742c686,40151_0050_42,ban-group-68b8ac73445a4dfca25ab2cab0c1b8c8,401510050,42,,ROUTE DE CARCEN,40400,Lesgor,40151,,386476.739943246,6313730.91040791,-0.900488,43.852882,entrance,ign,2018-10-20
ban-position-1ee108a0e9904827b9de716ed137faa6,ban-housenumber-1f41747fc2024662bd56cc4c135156d7,40025_0155_117,ban-group-1a78c5243dd745d688d562338c206103,400250155,117,,Rue Ferdinand Brillaud,40090,Bascons,40025,,424928.54078495,6308560.69663551,-0.419972,43.822439,parcel,dgfip,2018-10-20
ban-position-58288cb1e6164ed4a643fe059760e37e,ban-housenumber-884c919cac7640869f2276a058d3ff2c,40006_0178_243,ban-group-ef9ba870ee4d469fbeafa997a62f51cc,400060178,243,,RUE JEAN JACQUES DUBOSCQ,40110,Arengosse,40006,,395924.194974854,6329650.06807332,-0.792642,44.000116999999996,parcel,dgfip,2018-10-20
ban-position-0731f5bc28884806ae5e98061a3cfae3,ban-housenumber-ec29e2c3ce3242f6b7a719ef7ae9fcc7,40312_0845_183_g,ban-group-d7555aa753b340dab5869e91bdfb18c6,403120845,183,G,ALLEE DU CAM,40220,Tarnos,40312,,339478.399999999,6282735.99999998,-1.4622497945038,43.5519872253158,entrance,ign,2019-02-01
ban-position-d3409392adff465f9fe4f28537510053,ban-housenumber-d711be11585f44fdae6ddf07c4bd8951,40088_0258_15,ban-group-f0ea8523ebef4dc98fc4f8558ec82d27,400880258,15,,Rue Théodore Monod,40100,Dax,40088,,372006.299999999,6297540.79999999,-1.06982762492508,43.7008085863414,entrance,ign,2019-02-04
ban-position-fb80560caaf44f14beb36cb2ce71192a,ban-housenumber-8e91e3e7aa274eba8d741e54816ab9be,40059_0095_794,ban-group-8a485d0c83404e2681fc8a0ded5865c1,400590095,794,,ROUTE DU MOULIN DE JOUANIN,40300,Cagnotte,40059,,372230.67342524,6286041.55188453,-1.059719,43.59758,segment,ign,2018-10-20
ban-position-23138707cc68418a9cfa10f0e4432c30,ban-housenumber-ddb4d2311aac4b1493dc0214e058a35d,40065_A065_107,ban-group-f2e6550a1bf247f99d1bb68e18ec4c94,40065A065,107,,RESIDENCE PARADISE OCEAN,40130,Capbreton,40065,,341712.447563186,6291798.83256898,-1.440959,43.634534,parcel,dgfip,2018-10-20
ban-position-b1ec21212b34470e90e15dadc8fe7c36,ban-housenumber-452892b692f344b2b10b5c31c1995c56,40182_0075_14,ban-group-7d278e9e63da49dd905661fe50497900,401820075,14,,Impasse des Marais,40170,Mézos,40182,,366393.79820509,6339107.96402976,-1.166532,44.071742,parcel,dgfip,2018-10-20
ban-position-84ac636d4d7549a2b38b863d5e052105,ban-housenumber-f9497ccef7cd4b288689e7192f4b4f5c,40284_0237_1,ban-group-b75d35a6523745558ddc39b06e3430fe,402840237,1,,IMPASSE DES SITS,40230,Saint-Vincent-de-Tyrosse,40284,,352877.42225124,6294607.59800179,-1.3047440000000001,43.665329,segment,ign,2018-10-20
ban-position-bd93de57dbc046e98b641ed7bae66344,ban-housenumber-6426f10dbe684aa0ad2908aa4085c3e4,40155_0017_6,ban-group-da65aed67bdf45a3a2a5bf734ec938ee,401550017,6,,Impasse des Bolets,40260,Linxe,40155,,358516.91671230795,6323390.25570791,-1.254155,43.926707,entrance,ign,2018-10-20
ban-position-43608febfea148e6a0ee492cd26f77c3,ban-housenumber-36c171881f64476ca0b01adcd04993f4,40108_0110_31,ban-group-c1069c0f887240ebaf2850c725dbbe82,401080110,31,,Rue des Alouettes,40160,Gastes,40108,,370017.029505323,6366878.41869074,-1.139529,44.323069,entrance,ign,2018-10-20
ban-position-84a1c9c3d009406fba17602aaceb3bb4,ban-housenumber-ac455d1c9c4a4f8eafacc0f284fb2999,40187_A016_448,ban-group-171a6471d2844a57b60b7fd315d5c9cc,40187A016,448,,Lotissement Clairière aux Chevreuils,40660,Moliets-et-Maa,40187,,348702.628187923,6314381.31580693,-1.369969,43.840933,parcel,dgfip,2019-02-17
ban-position-e767759d40ea44f6ba052645f6bc67bb,ban-housenumber-1bfe7039621a4841a0bd57464014e6cd,40088_1630_27,ban-group-1a18dd5c3e204419aec2c44d6d780a39,400881630,27,,Rue du Pribat,40100,Dax,40088,,373314.570556134,6297962.11810248,-1.053891,43.7052,entrance,ign,2018-10-20
ban-position-1f603009c794434c94992693ae869fee,ban-housenumber-4467fcfe47714db3a1e0d28fd0337be8,40269_0800_950,ban-group-47291d447ae34b0fa351b5cb27d2a186,402690800,950,,Route de Courrousquet,40300,Saint-Lon-les-Mines,40269,,365953.89290477,6290115.85119542,-1.139965,43.631259,entrance,ign,2018-10-20
ban-position-329b4cb68edc41778d16f9b53c4caa90,ban-housenumber-e532b35e83744834a31e2ac186cd3648,40284_0185_28,ban-group-60a562f3bf1946fbb35958fe5a39eaf0,402840185,28,,Rue du Nouaou,40230,Saint-Vincent-de-Tyrosse,40284,,353753.564413615,6294012.02832677,-1.293499,43.660407,parcel,dgfip,2018-10-20
ban-position-2b1122683b704d0381680b2d3072995e,ban-housenumber-73a42164b21f46f5bb540d5f4b96f9b0,40231_0490_66,ban-group-25e250173ef64955b3af4d63e51b51d8,402310490,66,,Chemin de Paureille,40300,Port-de-Lanne,40231,,361494.869028541,6283286.80628402,-1.19063683461029,43.5677838142431,segment,ign,2019-07-19
ban-position-8ba749e47b02489aa92319c2582b65f5,ban-housenumber-259e2393344c41cfb5500d457e7ea50c,40234_0100_459,ban-group-63b84879a4b048daaa6ba38a70229789,402340100,459,,Chemin des Faisans,40120,Pouydesseaux,40234,,431591.976933512,6323512.85779936,-0.345096,43.959443,parcel,dgfip,2018-10-20
ban-position-a55a90e7d72e4b2bafd07d6215dcb34d,ban-housenumber-b817de8fc32747d8993a2cbe0eefe81f,40209_0460_249,ban-group-67d48d4919b740bf960c69084ee2ec40,402090460,249,,AV PAUL DUPRUILH LAURENT STAYAN,40440,Ondres,40209,,340827.880939949,6284375.65996215,-1.446724,43.567401000000004,entrance,ign,2018-10-20
ban-position-bcde33a1dc954c4ebce02411214f14e2,ban-housenumber-4785641ab0e74d5f8e2323c06d2c9869,40282_0020_46,ban-group-68b94f3c6f2445458381061c8d90f53b,402820020,46,,Rue du Castallet,40500,Saint-Sever,40282,,412444.21734657296,6301296.07610957,-0.570901,43.752159000000006,parcel,dgfip,2018-10-20
ban-position-f528728a918b4c6eb4e623c79d87143b,ban-housenumber-3ab702a71d184277bbdaaa472901bc45,40269_0070_516,ban-group-506eb07f756b47e1ab5ed02940718c9d,402690070,516,,Route de la Payolle,40300,Saint-Lon-les-Mines,40269,,366477.48621144204,6288131.56680102,-1.1322020000000002,43.613676,parcel,dgfip,2018-10-20
ban-position-83144ccdfbd74b94ba1f47e5a986cfe5,ban-housenumber-f7738f0ca75d486d866230802da59d8d,40150_0115_17,ban-group-d6b1d07af5244ccd9c8fdc799aed7811,401500115,17,,Chemin de Grit,40550,Léon,40150,,355976.47651486396,6314229.099127299,-1.2795622847055501,43.8431485720093,segment,ign,2019-07-19
ban-position-df4396589e7f4c4aa26a5e038edf10f3,ban-housenumber-7e5690d83d1c4cb9a3210cbf4fc4f255,40094_0432_4,ban-group-71d146e5a7d44293bec94408882c0852,400940432,4,,ALLEE PALINETTE,40210,Escource,40094,,377111.22570128104,6348289.45370296,-1.038775,44.159278,entrance,ign,2018-10-20
ban-position-89e6261ad07142a797960118921f3dd1,ban-housenumber-7f110235aa72429fa7ddb43241196ef6,40165_0140_173,ban-group-59e7a73fc77c4eb3835c8d6372268070,401650140,173,,Route de Vert,40630,Luglon,40165,,402514.994698017,6338648.203854,-0.715837,44.083828999999994,segment,ign,2018-10-20
ban-position-569cf248166340d4aeea63b163855238,ban-housenumber-c7b42767f4fd4f0d9296629da773f6d4,40287_0860_144,ban-group-0a55df3f57f44e53a3cf54d057c3fa38,402870860,144,,Allée des Jardins,40460,Sanguinet,40287,,375383.55725263205,6386694.99681226,-1.085178,44.503727000000005,parcel,dgfip,2018-10-20
ban-position-87e5b77b3a19406b8a74ef50cb6ca3c1,ban-housenumber-b7390716842340bc80e954b75b72372e,40257_0205_100,ban-group-c14327fc67e64d3883effa17bf0e2cb3,402570205,100,,Rue de Gaillard,40200,Sainte-Eulalie-en-Born,40257,,365804.217067059,6361066.27596678,-1.188415,44.268826000000004,segment,ign,2018-10-20
ban-position-4fcbb55e9de5458e9ec0e1873212c9de,ban-housenumber-a84525402b8e46bebeb56b8c6bf175e1,40243_0022_80,ban-group-b8a8af0611db48dc911e6cfce2323ea8,402430022,80,,Rue André Malsan,40370,Rion-des-Landes,40243,,385157.799094162,6320965.75037658,-0.921336,43.917322999999996,entrance,ign,2018-10-20
ban-position-46eceea608174dcc99a010427d892968,ban-housenumber-5626f7b7eefb4894ba32d4404ab7636d,40135_0062_710,ban-group-f145ac00d8a148869dcc242acbf490e3,401350062,710,,CHEMIN DES MICHOTS,40420,Labrit,40135,,414897.71566120797,6340270.03080636,-0.562294,44.103545000000004,parcel,dgfip,2018-10-20
ban-position-1974896b570c4548a16998e2f45b9dff,ban-housenumber-173a629754eb46559affe82faaa5fb1e,40151_0260_48,ban-group-b28df28852024ea790be8bf6ca6606d6,401510260,48,,ROUTE DE RION,40400,Lesgor,40151,,386427.632655014,6313784.73936532,-0.9011309999999999,43.853344,entrance,ign,2018-10-20
ban-position-2cada6c247444c6ba9972c9666f7758e,ban-housenumber-60137b1991af4866b6a8be6d9d4df284,40046_0612_42,ban-group-4def61bb036748269194521c82b15cd3,400460612,42,,RUE EDOUARD MANET,40600,Biscarrosse,40046,,369211.52314033295,6375723.33969221,-1.155449,44.402196999999994,entrance,ign,2018-10-20
ban-position-001308ff61464755bf679c079f494120,ban-housenumber-1b6b5850a69c4e378e761b1fda58d65f,40184_1420_14,ban-group-96f87d46fb9e4b729d8ef30ca20e9435,401841420,14,,Rue du Pont,40200,Mimizan,40184,,356969.79800547205,6355245.99313253,-1.29495580931815,44.2122432318369,segment,ign,2019-07-19
ban-position-02f13500622245f0aebaf97d1229ee27,ban-housenumber-7c911ee0ddfd479684e77af237a0537d,40046_1530_720,ban-group-0eb4c8b27a954786baba48d29a669cf6,400461530,720,,Avenue de la République,40600,Biscarrosse,40046,,368654.720833404,6375941.36301858,-1.162575,44.403893,entrance,ign,2018-10-20
ban-position-81374cb67362439ea867b10bf7d7c2ea,ban-housenumber-494a5f67d673401b8e645399e10d4077,40088_2060_55,ban-group-a130536fe5e0490991d88d5dc7a2b2c1,400882060,55,,Avenue Victor Hugo,40100,Dax,40088,,373415.871984614,6297683.72359483,-1.052459,43.702745,parcel,dgfip,2018-10-20
ban-position-44297278acdc43708f19a0bfb11195a1,ban-housenumber-71c137bfd71e4b7fa41edd69dcd66b5a,40183_0275_636,ban-group-aaea46750f5040939643c4c61a1eeb5d,401830275,636,,Rue du Pouy,40350,Mimbaste,40183,,378946.184300411,6290932.35452393,-0.979734,43.644604,entrance,ign,2018-10-20
ban-position-6c036e682ca84f599f66d647aef62bfc,ban-housenumber-d327a6968bca41fc9056f39b5c31f7de,40174_0300_11,ban-group-2602c3de7da245cdb46051825ed10323,401740300,11,,ROUTE DE L EGLISE,40320,Mauries,40174,,430940.43591511104,6285577.0407197,-0.333260484902587,43.61812543439861,segment,ign,2019-11-01
ban-position-d171f9d6655441b8904b205c246b0f0f,ban-housenumber-f4f763d040904a92a0fe40b5f18f2320,40046_1601_140,ban-group-65911b69a1474a01988c8b90af7f4370,400461601,140,,Rue des Seiches,40600,Biscarrosse,40046,,362374.245237694,6381924.0993125,-1.2453610000000002,44.454664,parcel,dgfip,2018-10-20
ban-position-4e6a1225d6d545c8bb5348aea50a2cc7,ban-housenumber-7e9c85ef71ba4d8da3159e7ec028c6e3,40172_0097_390,ban-group-a4cd45c34df6494b840891c4e17d5cc3,401720097,390,,ROUTE DE SAMADET,40700,Mant,40172,,417048.60869284294,6282659.108248599,-0.503537,43.586486,parcel,dgfip,2018-10-20
ban-position-816aea44a4244504bd6d751fe46a2661,ban-housenumber-86099c5a17f84fbf9d65de836a2f3fd9,40001_0260_21,ban-group-2873d3149cd84257a2cd3130a526e4f3,400010260,21,,RUE DE LA COMETE,40800,Aire-sur-l'Adour,40001,,437023.830298008,6295043.82113682,-0.262826,43.705519,entrance,ign,2018-10-20
ban-position-951f917fc31e46e3a8705ee789ae3a6d,ban-housenumber-6c8906694d04439f8665ec109f62a466,40061_0115_497,ban-group-33c971646647403b97abe24298afc2b3,400610115,497,,Route du Chêne du Roi,40090,Campagne,40061,,406496.917794945,6314119.52339684,-0.652011,43.864988000000004,entrance,ign,2018-10-20
ban-position-c84d5846c5ec4504b5058fb5352182ae,ban-housenumber-622063d930734bcaad3871463f5230a0,40065_1395_33_bis,ban-group-0309de11ffd1475b879586be9a103884,400651395,33,BIS,RUE DU CHATEAU D EAU,40130,Capbreton,40065,,343132.719486214,6292726.17963646,-1.424035,43.643582,entrance,ign,2018-10-20
ban-position-04bd281d67ad489ab45493917e404202,ban-housenumber-f3ab5d8e2a5b4bcfa870547b6b13ec23,40108_0270_420,ban-group-7d3d03c9ebf14cf38c65c9667a976db9,401080270,420,,RUE HILLOOU MOULLAOU,40160,Gastes,40108,,367940.455802314,6366591.34719372,-1.165341,44.319506,parcel,dgfip,2018-10-20
ban-position-e2a3620f1611478694491899cf7c690d,ban-housenumber-99f6d3d55c98457086a24712b94e9b11,40127_0140_922,ban-group-b6c9452d916147f3be32c1c583ad7477,401270140,922,,ROUTE D HAGET,40190,Hontanx,40127,,438531.998884953,6309842.97256273,-0.251692,43.839138,parcel,dgfip,2018-10-20
ban-position-9b6a9ff6942e4e268d889d1d48004452,ban-housenumber-67487375479f404caae3bef51daffc6d,40293_0042_4,ban-group-bc4031890dea4dba9d024b0f42d85f16,402930042,4,,Rue du Cassiet,40180,Saubusse,40293,,362322.33026438,6293675.86332035,-1.1872260000000001,43.661525,entrance,ign,2018-10-20
ban-position-f390572b0b6442549dfbd785345607fb,ban-housenumber-8bf36096ca60432fb4b889057ac03b69,40046_1030_232,ban-group-aef08a9501ed4910abd545ed4748cf41,400461030,232,,RUE DES LANDES,40600,Biscarrosse,40046,,361985.56224551203,6380427.15996691,-1.249227,44.44102,parcel,dgfip,2018-10-20
ban-position-3aa262ff82134372b99ad4de5048dbff,ban-housenumber-5bb9a214b9ed4eeb9a328671abfa92fb,40256_0099_26,ban-group-6e65a859f62b4c70a1f432518b417cce,402560099,26,,ALLEE D ESBARITS,40300,Saint-Étienne-d'Orthe,40256,,362303.998895944,6285433.68482605,-1.182045,43.587459,entrance,ign,2018-10-20
ban-position-1843c43a2e2143fabb1e490f9b67d84c,ban-housenumber-07c86e26c42b43578ed32d7900980083,40021_0097_75,ban-group-38734d9ba80b4949b40ea7d75e2aeb64,400210097,75,,Rue du Gnoy,40140,Azur,40021,,354289.066675632,6309352.86033203,-1.2972139999999999,43.798508,parcel,dgfip,2018-10-20
ban-position-12daa4cb7213450fa943c06d5da41bd9,ban-housenumber-3486f1447f8e4e28a867e90a5256f033,40186_0325_237,ban-group-9f2600e753ee47f19e0c18d5fb546423,401860325,237,,Chemin du Troun,40290,Misson,40186,,380332.195543864,6282690.44066049,-0.957466,43.571166,entrance,ign,2018-10-20
ban-position-9cd3ea11e1774bd7a65f1d8b26e976ed,ban-housenumber-8c2b24ab7e59492fbc27c79a7e32e6bf,40224_0580_847,ban-group-4bcc69309df4472280e01d7ddc5fb627,402240580,847,,Avenue du Colonel Paul Lartigue,40300,Peyrehorade,40224,,367127.71597418,6281122.34940688,-1.119634,43.551002000000004,entrance,ign,2018-10-20
ban-position-55c00f338105466688387cb668d8bb42,ban-housenumber-dd9bfbca9b55451b8ffc7a81822da176,40192_2090_625,ban-group-fe87b0d6f7b745e3b3aa2568c6b0adf2,401922090,625,,Boulevard Saint-médard,40000,Mont-de-Marsan,40192,,420193.07717369,6316696.92396712,-0.483232,43.893726,parcel,dgfip,2018-10-20
