id;id_fantoir;numero;rep;nom_voie;code_postal;code_insee;nom_commune;code_insee_ancienne_commune;nom_ancienne_commune;x;y;lon;lat;alias;nom_ld;libelle_acheminement;nom_afnor;source_position;source_nom_voie
01247_b014_00820;01247_B014;820;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932384.19;6589071.73;6.023249;46.361532;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00850;01247_B014;850;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932362.97;6589091.48;6.022983;46.361717;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00880;01247_B014;880;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932136.77;6589270.19;6.020132;46.363403;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_01000;01247_B014;1000;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932143.04;6589317.55;6.020237;46.363827;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_01005;01247_B014;1005;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932181.19;6589247.55;6.020698;46.363184;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_01020;01247_B014;1020;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932182.21;6589309.27;6.020742;46.363739;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_01030;01247_B014;1030;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932335.9;6589197.57;6.022684;46.362681;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_01040;01247_B014;1040;;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932325.8;6589196.19;6.022552;46.362672;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00001_a;01247_B014;1;a;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932226;6589493.76;6.021403;46.365384;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00001_b;01247_B014;1;b;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932224.88;6589492.83;6.021388;46.365376;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_b014_00001_c;01247_B014;1;c;Lieu Dit le Creux de la Mainaz;01170;01247;Mijoux;;;932224.88;6589492.83;6.021388;46.365376;;;MIJOUX;LIEU DIT LE CREUX DE LA MAINAZ;inconnue;inconnue
01247_0040_00006;01247_0040;6;;Rue de la Malle Poste;01410;01247;Mijoux;;;930160.02;6589491.37;5.994548;46.366071;;;MIJOUX;RUE DE LA MALLE POSTE;inconnue;inconnue
01247_0040_00007;01247_0040;7;;Rue de la Malle Poste;01410;01247;Mijoux;;;930061.84;6589467.31;5.99326;46.365888;;;MIJOUX;RUE DE LA MALLE POSTE;inconnue;inconnue
01247_0080_00008;01247_0080;8;;Rue Royale;01410;01247;Mijoux;;;930219.86;6589584.88;5.995372;46.366892;;;MIJOUX;RUE ROYALE;inconnue;inconnue
01247_0080_00642;01247_0080;642;;Rue Royale;01410;01247;Mijoux;;;930207.65;6589606.76;5.995224;46.367093;;;MIJOUX;RUE ROYALE;inconnue;inconnue
01293_kbuyl3_00012;;12;;Le Truchet;01430;01293;Peyriat;;;893758.52;6564634.69;5.511008;46.153802;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_kbuyl3_00060;;60;;Le Truchet;01430;01293;Peyriat;;;893782.33;6564672.45;5.511332;46.154135;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_kbuyl3_00077;;77;;Le Truchet;01430;01293;Peyriat;;;893780.5;6564678.95;5.511311;46.154194;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_kbuyl3_00089;;89;;Le Truchet;01430;01293;Peyriat;;;893778.49;6564710.55;5.511298;46.154479;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_kbuyl3_00120;;120;;Le Truchet;01430;01293;Peyriat;;;893773.99;6564735.51;5.51125;46.154705;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_kbuyl3_00123;;123;;Le Truchet;01430;01293;Peyriat;;;893778.12;6564731.98;5.511302;46.154672;;;PEYRIAT;LE TRUCHET;inconnue;inconnue
01293_bkpnoo_00116;;116;;Chemin de la Vy Bourbon;01430;01293;Peyriat;;;893584.5;6564738.16;5.508797;46.154783;;;PEYRIAT;CHEMIN DE LA VY BOURBON;inconnue;inconnue
01293_bkpnoo_00142;;142;;Chemin de la Vy Bourbon;01430;01293;Peyriat;;;893585.91;6564703.65;5.508801;46.154472;;;PEYRIAT;CHEMIN DE LA VY BOURBON;inconnue;inconnue
01293_bkpnoo_00149;;149;;Chemin de la Vy Bourbon;01430;01293;Peyriat;;;893586.79;6564736.67;5.508826;46.154769;;;PEYRIAT;CHEMIN DE LA VY BOURBON;inconnue;inconnue
01293_bkpnoo_00181;;181;;Chemin de la Vy Bourbon;01430;01293;Peyriat;;;893588.94;6564669.08;5.508826;46.15416;;;PEYRIAT;CHEMIN DE LA VY BOURBON;inconnue;inconnue
01293_0015_00048;01293_0015;48;;Impasse du Foriou;01430;01293;Peyriat;;;894210.8;6564243.67;5.516704;46.150153;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00052;01293_0015;52;;Impasse du Foriou;01430;01293;Peyriat;;;894201.41;6564255.03;5.516587;46.150258;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00071;01293_0015;71;;Impasse du Foriou;01430;01293;Peyriat;;;894201.48;6564226.04;5.516576;46.149997;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00123;01293_0015;123;;Impasse du Foriou;01430;01293;Peyriat;;;894208.29;6564303.25;5.516696;46.15069;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00179;01293_0015;179;;Impasse du Foriou;01430;01293;Peyriat;;;894234.39;6564341.97;5.51705;46.151031;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00182;01293_0015;182;;Impasse du Foriou;01430;01293;Peyriat;;;894239.51;6564336.47;5.517114;46.15098;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00184;01293_0015;184;;Impasse du Foriou;01430;01293;Peyriat;;;894297.01;6564366.41;5.517871;46.151233;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00233;01293_0015;233;;Impasse du Foriou;01430;01293;Peyriat;;;894272.99;6564383.42;5.517567;46.151393;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00243;01293_0015;243;;Impasse du Foriou;01430;01293;Peyriat;;;894298.4;6564412.23;5.517908;46.151645;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_0015_00266;01293_0015;266;;Impasse du Foriou;01430;01293;Peyriat;;;894299.99;6564405.95;5.517926;46.151588;;;PEYRIAT;IMPASSE DU FORIOU;inconnue;inconnue
01293_b107_00011;01293_B107;11;;Vers Grand Vy;01430;01293;Peyriat;;;893691.88;6564634.68;5.510145;46.153821;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_b107_00049;01293_B107;49;;Vers Grand Vy;01430;01293;Peyriat;;;893647.88;6564631.73;5.509574;46.153807;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_b107_00080;01293_B107;80;;Vers Grand Vy;01430;01293;Peyriat;;;893610.92;6564638.22;5.509098;46.153876;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_b107_00106;01293_B107;106;;Vers Grand Vy;01430;01293;Peyriat;;;893590.22;6564657.9;5.508838;46.154059;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_b107_00187;01293_B107;187;;Vers Grand Vy;01430;01293;Peyriat;;;893537.87;6564572.9;5.508125;46.153309;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_b107_00211;01293_B107;211;;Vers Grand Vy;01430;01293;Peyriat;;;893529.02;6564554.95;5.508003;46.15315;;;PEYRIAT;VERS GRAND VY;inconnue;inconnue
01293_0023_00010;01293_0023;10;;Chemin de la Maison Vieille;01430;01293;Peyriat;;;893792.84;6564701.45;5.51148;46.154393;;;PEYRIAT;CHEMIN DE LA MAISON VIEILLE;inconnue;inconnue
01293_0023_00048;01293_0023;48;;Chemin de la Maison Vieille;01430;01293;Peyriat;;;893826.96;6564703.98;5.511923;46.154406;;;PEYRIAT;CHEMIN DE LA MAISON VIEILLE;inconnue;inconnue
01293_0014_00211;01293_0014;211;;Chemin de la Fontaine;01430;01293;Peyriat;;;893720.9;6564399.5;5.510424;46.151696;;;PEYRIAT;CHEMIN DE LA FONTAINE;inconnue;inconnue
01293_0010_00033;01293_0010;33;;Chemin de l'Eglise;01430;01293;Peyriat;;;893730.31;6564761.46;5.510695;46.154951;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00049;01293_0010;49;;Chemin de l'Eglise;01430;01293;Peyriat;;;893771.53;6564749.99;5.511224;46.154836;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00056;01293_0010;56;;Chemin de l'Eglise;01430;01293;Peyriat;;;893758.42;6564737.35;5.511049;46.154726;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00112;01293_0010;112;;Chemin de l'Eglise;01430;01293;Peyriat;;;893807.53;6564749.25;5.51169;46.154819;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00123;01293_0010;123;;Chemin de l'Eglise;01430;01293;Peyriat;;;893905.74;6564725.26;5.512952;46.154575;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00133;01293_0010;133;;Chemin de l'Eglise;01430;01293;Peyriat;;;893817.38;6564748.01;5.511817;46.154805;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00147;01293_0010;147;;Chemin de l'Eglise;01430;01293;Peyriat;;;893839.97;6564739.17;5.512106;46.154719;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00163;01293_0010;163;;Chemin de l'Eglise;01430;01293;Peyriat;;;893849.77;6564734.48;5.512231;46.154674;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00167;01293_0010;167;;Chemin de l'Eglise;01430;01293;Peyriat;;;893863.47;6564731.03;5.512407;46.154639;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00179;01293_0010;179;;Chemin de l'Eglise;01430;01293;Peyriat;;;893870.93;6564729.71;5.512503;46.154625;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00181;01293_0010;181;;Chemin de l'Eglise;01430;01293;Peyriat;;;893875.78;6564727.53;5.512565;46.154604;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00195;01293_0010;195;;Chemin de l'Eglise;01430;01293;Peyriat;;;893897.23;6564725.66;5.512842;46.154581;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00181_a;01293_0010;181;a;Chemin de l'Eglise;01430;01293;Peyriat;;;893878.7;6564725.85;5.512602;46.154588;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0010_00056_a;01293_0010;56;a;Chemin de l'Eglise;01430;01293;Peyriat;;;893732.68;6564740.42;5.510717;46.154761;;;PEYRIAT;CHEMIN DE L EGLISE;inconnue;inconnue
01293_0016_00029;01293_0016;29;;Chemin de la Fruitière;01430;01293;Peyriat;;;893789;6564513.67;5.511353;46.152704;;;PEYRIAT;CHEMIN DE LA FRUITIERE;inconnue;inconnue
01293_0016_00037;01293_0016;37;;Chemin de la Fruitière;01430;01293;Peyriat;;;893798.91;6564510.65;5.51148;46.152674;;;PEYRIAT;CHEMIN DE LA FRUITIERE;inconnue;inconnue
01293_0016_00103;01293_0016;103;;Chemin de la Fruitière;01430;01293;Peyriat;;;893838.99;6564415.7;5.51196;46.151808;;;PEYRIAT;CHEMIN DE LA FRUITIERE;inconnue;inconnue
01293_0016_00134;01293_0016;134;;Chemin de la Fruitière;01430;01293;Peyriat;;;893824.47;6564495.91;5.511805;46.152534;;;PEYRIAT;CHEMIN DE LA FRUITIERE;inconnue;inconnue
01293_0016_00154;01293_0016;154;;Chemin de la Fruitière;01430;01293;Peyriat;;;893838.87;6564441.37;5.511969;46.152039;;;PEYRIAT;CHEMIN DE LA FRUITIERE;inconnue;inconnue
01293_0042_00028;01293_0042;28;;Impasse de la Pierre;01430;01293;Peyriat;;;894052.67;6564146.18;5.514616;46.149321;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0042_00061;01293_0042;61;;Impasse de la Pierre;01430;01293;Peyriat;;;894053.78;6564104.22;5.514613;46.148943;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0042_00097;01293_0042;97;;Impasse de la Pierre;01430;01293;Peyriat;;;894052.27;6564071.4;5.51458;46.148648;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0042_00104;01293_0042;104;;Impasse de la Pierre;01430;01293;Peyriat;;;894046.9;6564065.45;5.514508;46.148596;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0042_00123;01293_0042;123;;Impasse de la Pierre;01430;01293;Peyriat;;;894049.77;6564050.54;5.514539;46.148461;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0042_00132;01293_0042;132;;Impasse de la Pierre;01430;01293;Peyriat;;;894045.78;6564042.52;5.514484;46.14839;;;PEYRIAT;IMPASSE DE LA PIERRE;inconnue;inconnue
01293_0050_00053;01293_0050;53;;Rue du Village;01430;01293;Peyriat;;;893774.47;6564380.65;5.51111;46.151511;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00093;01293_0050;93;;Rue du Village;01430;01293;Peyriat;;;893769.27;6564417.93;5.511058;46.151848;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00148;01293_0050;148;;Rue du Village;01430;01293;Peyriat;;;893765.87;6564493.38;5.511045;46.152528;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00171;01293_0050;171;;Rue du Village;01430;01293;Peyriat;;;893756.81;6564498.86;5.51093;46.15258;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00189;01293_0050;189;;Rue du Village;01430;01293;Peyriat;;;893753.03;6564532.74;5.510895;46.152886;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00200;01293_0050;200;;Rue du Village;01430;01293;Peyriat;;;893761.07;6564532.67;5.510999;46.152883;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00206;01293_0050;206;;Rue du Village;01430;01293;Peyriat;;;893759.6;6564544.62;5.510985;46.152991;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00328;01293_0050;328;;Rue du Village;01430;01293;Peyriat;;;893708.01;6564637.42;5.510355;46.153841;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00356;01293_0050;356;;Rue du Village;01430;01293;Peyriat;;;893699.21;6564663.92;5.510252;46.154082;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00376;01293_0050;376;;Rue du Village;01430;01293;Peyriat;;;893702.49;6564679.69;5.510301;46.154223;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00396;01293_0050;396;;Rue du Village;01430;01293;Peyriat;;;893707.03;6564699.72;5.510368;46.154402;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00407;01293_0050;407;;Rue du Village;01430;01293;Peyriat;;;893705.21;6564715.55;5.510351;46.154545;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0050_00500;01293_0050;500;;Rue du Village;01430;01293;Peyriat;;;893680.8;6564808.21;5.510073;46.155386;;;PEYRIAT;RUE DU VILLAGE;inconnue;inconnue
01293_0025_00009;01293_0025;9;;Chemin de la Morne;01430;01293;Peyriat;;;894162.81;6564177.03;5.516055;46.149567;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00017;01293_0025;17;;Chemin de la Morne;01430;01293;Peyriat;;;894161.23;6564168.53;5.516031;46.149491;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00025;01293_0025;25;;Chemin de la Morne;01430;01293;Peyriat;;;894159.69;6564158.7;5.516007;46.149403;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00030;01293_0025;30;;Chemin de la Morne;01430;01293;Peyriat;;;894156.79;6564155.17;5.515968;46.149372;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00037;01293_0025;37;;Chemin de la Morne;01430;01293;Peyriat;;;894157.81;6564147.53;5.515978;46.149303;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00133;01293_0025;133;;Chemin de la Morne;01430;01293;Peyriat;;;894114.17;6564079.92;5.515385;46.148707;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00174;01293_0025;174;;Chemin de la Morne;01430;01293;Peyriat;;;894098.17;6564019.75;5.515153;46.14817;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00232;01293_0025;232;;Chemin de la Morne;01430;01293;Peyriat;;;894095;6563951.87;5.515084;46.14756;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00025_a;01293_0025;25;a;Chemin de la Morne;01430;01293;Peyriat;;;894163.61;6564149.61;5.516054;46.14932;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0025_00030_a;01293_0025;30;a;Chemin de la Morne;01430;01293;Peyriat;;;894115.71;6564113.86;5.515419;46.149012;;;PEYRIAT;CHEMIN DE LA MORNE;inconnue;inconnue
01293_0021_00006;01293_0021;6;;Route de Maillat;01430;01293;Peyriat;;;893804.67;6564387.72;5.511504;46.151566;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00431;01293_0021;431;;Route de Maillat;01430;01293;Peyriat;;;894041.02;6564177.48;5.514478;46.149606;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00477;01293_0021;477;;Route de Maillat;01430;01293;Peyriat;;;894153.49;6564190.95;5.51594;46.149695;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00496;01293_0021;496;;Route de Maillat;01430;01293;Peyriat;;;894128.51;6564187.04;5.515615;46.149667;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00516;01293_0021;516;;Route de Maillat;01430;01293;Peyriat;;;894150.29;6564187.18;5.515897;46.149662;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00546;01293_0021;546;;Route de Maillat;01430;01293;Peyriat;;;894183.01;6564185.45;5.51632;46.149637;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00548;01293_0021;548;;Route de Maillat;01430;01293;Peyriat;;;894187.91;6564186.71;5.516384;46.149647;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00560;01293_0021;560;;Route de Maillat;01430;01293;Peyriat;;;894200.87;6564189.46;5.516553;46.149668;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_0021_00597;01293_0021;597;;Route de Maillat;01430;01293;Peyriat;;;894230.02;6564181.17;5.516927;46.149585;;;PEYRIAT;ROUTE DE MAILLAT;inconnue;inconnue
01293_b109_00116;01293_B109;116;;La Vy Bourbon;01430;01293;Peyriat;;;893584.56;6564738.29;5.508798;46.154784;;;PEYRIAT;LA VY BOURBON;cadastre;cadastre
01293_b109_00142;01293_B109;142;;La Vy Bourbon;01430;01293;Peyriat;;;893585.9;6564703.85;5.508801;46.154474;;;PEYRIAT;LA VY BOURBON;cadastre;cadastre
01293_b109_00149;01293_B109;149;;La Vy Bourbon;01430;01293;Peyriat;;;893586.81;6564736.85;5.508826;46.154771;;;PEYRIAT;LA VY BOURBON;cadastre;cadastre
01296_1fcczv_00115;;115;;Les Communes;01270;01296;Pirajoux;;;874489.76;6590198.05;5.270965;46.389142;;;PIRAJOUX;LES COMMUNES;inconnue;inconnue
01296_3uw5gd_00501;;501;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_00530;;530;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_00661;;661;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_00665;;665;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_00729;;729;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_01025;;1025;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_3uw5gd_01045;;1045;;La Tournelle;01270;01296;Pirajoux;;;872527.11;6591869.93;5.246054;46.404696;;;PIRAJOUX;LA TOURNELLE;inconnue;inconnue
01296_nknsb2_00890;;890;;La Maretiere;01270;01296;Pirajoux;;;873096.14;6591810.83;5.253436;46.404018;;;PIRAJOUX;LA MARETIERE;inconnue;inconnue
01296_nknsb2_00922;;922;;La Maretiere;01270;01296;Pirajoux;;;873096.14;6591810.83;5.253436;46.404018;;;PIRAJOUX;LA MARETIERE;inconnue;inconnue
01296_nknsb2_00944;;944;;La Maretiere;01270;01296;Pirajoux;;;873096.14;6591810.83;5.253436;46.404018;;;PIRAJOUX;LA MARETIERE;inconnue;inconnue
01296_nknsb2_01120;;1120;;La Maretiere;01270;01296;Pirajoux;;;873096.14;6591810.83;5.253436;46.404018;;;PIRAJOUX;LA MARETIERE;inconnue;inconnue
01296_nknsb2_01140;;1140;;La Maretiere;01270;01296;Pirajoux;;;873096.14;6591810.83;5.253436;46.404018;;;PIRAJOUX;LA MARETIERE;inconnue;inconnue
